date,price,p_code
2022-03-12,,AW_A00076
2022-03-12,,AW_A00077
2022-03-12,,AW_A00168
2022-03-12,,AW_A00169
2022-03-12,,AW_A00003
2022-03-12,,AW_A00002
2022-03-12,,AW_A00037
2022-03-12,,AW_A00038
2022-03-12,,AW_A00072
2022-03-12,,AW_A00073
2022-03-12,,AW_A00146
2022-03-12,,AW_A00147
2022-03-12,,AW_A00158
2022-03-12,,AW_A00159
2022-03-12,,AW_A00130
2022-03-12,,AW_A00131
2022-03-12,,AW_A00051
2022-03-12,,AW_A00052
2022-03-12,,AW_A00054
2022-03-12,,AW_A00055
2022-03-09,,AW_A00099
2022-03-09,,AW_A00100
2022-03-09,,AW_A00076
2022-03-09,,AW_A00077
2022-03-09,,AW_A00168
2022-03-09,,AW_A00169
2022-03-09,,AW_A00003
2022-03-09,,AW_A00002
2022-03-09,,AW_A00037
2022-03-09,,AW_A00038
2022-03-09,,AW_A00072
2022-03-09,,AW_A00073
2022-03-09,,AW_A00146
2022-03-09,,AW_A00147
2022-03-09,,AW_A00158
2022-03-09,,AW_A00159
2022-03-09,,AW_A00130
2022-03-09,,AW_A00131
2022-03-09,,AW_A00051
2022-03-09,,AW_A00052
2022-03-09,,AW_A00054
2022-03-09,,AW_A00055
2022-03-05,,AW_A00099
2022-03-05,,AW_A00100
2022-03-05,,AW_A00076
2022-03-05,,AW_A00077
2022-03-05,,AW_A00168
2022-03-05,,AW_A00169
2022-03-05,,AW_A00003
2022-03-05,,AW_A00002
2022-03-05,,AW_A00037
2022-03-05,,AW_A00038
2022-03-05,,AW_A00072
2022-03-05,,AW_A00073
2022-03-05,,AW_A00146
2022-03-05,,AW_A00147
2022-03-05,,AW_A00158
2022-03-05,,AW_A00159
2022-03-05,,AW_A00130
2022-03-05,,AW_A00131
2022-03-05,,AW_A00051
2022-03-05,,AW_A00052
2022-03-05,,AW_A00054
2022-03-05,,AW_A00055
2022-03-01,,AW_A00099
2022-03-01,,AW_A00100
2022-03-01,,AW_A00076
2022-03-01,,AW_A00077
2022-03-01,,AW_A00168
2022-03-01,,AW_A00169
2022-03-01,,AW_A00003
2022-03-01,,AW_A00002
2022-03-01,,AW_A00037
2022-03-01,,AW_A00038
2022-03-01,,AW_A00072
2022-03-01,,AW_A00073
2022-03-01,,AW_A00146
2022-03-01,,AW_A00147
2022-03-01,,AW_A00158
2022-03-01,,AW_A00159
2022-03-01,,AW_A00130
2022-03-01,,AW_A00131
2022-03-01,,AW_A00051
2022-03-01,,AW_A00052
2022-03-01,,AW_A00054
2022-03-01,,AW_A00055
2022-02-26,,AW_A00099
2022-02-26,,AW_A00100
2022-02-26,,AW_A00076
2022-02-26,,AW_A00077
2022-02-26,,AW_A00168
2022-02-26,,AW_A00169
2022-02-26,,AW_A00003
2022-02-26,,AW_A00002
2022-02-26,,AW_A00037
2022-02-26,,AW_A00038
2022-02-26,,AW_A00072
2022-02-26,,AW_A00073
2022-02-26,,AW_A00146
2022-02-26,,AW_A00147
2022-02-26,,AW_A00158
2022-02-26,,AW_A00159
2022-02-26,,AW_A00130
2022-02-26,,AW_A00131
2022-02-26,,AW_A00051
2022-02-26,,AW_A00052
2022-02-26,,AW_A00054
2022-02-26,,AW_A00055
2022-02-19,,AW_A00099
2022-02-19,,AW_A00100
2022-02-19,,AW_A00076
2022-02-19,,AW_A00077
2022-02-19,,AW_A00168
2022-02-19,,AW_A00169
2022-02-19,,AW_A00003
2022-02-19,,AW_A00002
2022-02-19,,AW_A00037
2022-02-19,,AW_A00038
2022-02-19,,AW_A00072
2022-02-19,,AW_A00073
2022-02-19,,AW_A00146
2022-02-19,,AW_A00147
2022-02-19,,AW_A00158
2022-02-19,,AW_A00159
2022-02-19,,AW_A00130
2022-02-19,,AW_A00131
2022-02-19,,AW_A00051
2022-02-19,,AW_A00052
2022-02-19,,AW_A00054
2022-02-19,,AW_A00055
2022-02-12,,AW_A00099
2022-02-12,,AW_A00100
2022-02-12,,AW_A00076
2022-02-12,,AW_A00077
2022-02-12,,AW_A00168
2022-02-12,,AW_A00169
2022-02-12,,AW_A00003
2022-02-12,,AW_A00002
2022-02-12,,AW_A00037
2022-02-12,,AW_A00038
2022-02-12,,AW_A00072
2022-02-12,,AW_A00073
2022-02-12,,AW_A00146
2022-02-12,,AW_A00147
2022-02-12,,AW_A00158
2022-02-12,,AW_A00159
2022-02-12,,AW_A00130
2022-02-12,,AW_A00131
2022-02-12,,AW_A00051
2022-02-12,,AW_A00052
2022-02-12,,AW_A00054
2022-02-12,,AW_A00055
2022-02-05,,AW_A00099
2022-02-05,,AW_A00100
2022-02-05,,AW_A00076
2022-02-05,,AW_A00077
2022-02-05,,AW_A00168
2022-02-05,,AW_A00169
2022-02-05,,AW_A00003
2022-02-05,,AW_A00002
2022-02-05,,AW_A00037
2022-02-05,,AW_A00038
2022-02-05,,AW_A00072
2022-02-05,,AW_A00073
2022-02-05,,AW_A00146
2022-02-05,,AW_A00147
2022-02-05,,AW_A00158
2022-02-05,,AW_A00159
2022-02-05,,AW_A00130
2022-02-05,,AW_A00131
2022-02-05,,AW_A00051
2022-02-05,,AW_A00052
2022-02-05,,AW_A00054
2022-02-05,,AW_A00055
2022-02-02,,AW_A00099
2022-02-02,,AW_A00100
2022-02-02,,AW_A00076
2022-02-02,,AW_A00077
2022-02-02,,AW_A00168
2022-02-02,,AW_A00169
2022-02-02,,AW_A00003
2022-02-02,,AW_A00002
2022-02-02,,AW_A00037
2022-02-02,,AW_A00038
2022-02-02,,AW_A00072
2022-02-02,,AW_A00073
2022-02-02,,AW_A00146
2022-02-02,,AW_A00147
2022-02-02,,AW_A00158
2022-02-02,,AW_A00159
2022-02-02,,AW_A00130
2022-02-02,,AW_A00131
2022-02-02,,AW_A00051
2022-02-02,,AW_A00052
2022-02-02,,AW_A00054
2022-02-02,,AW_A00055
2022-02-01,,AW_A00099
2022-02-01,,AW_A00100
2022-02-01,,AW_A00076
2022-02-01,,AW_A00077
2022-02-01,,AW_A00168
2022-02-01,,AW_A00169
2022-02-01,,AW_A00003
2022-02-01,,AW_A00002
2022-02-01,,AW_A00037
2022-02-01,,AW_A00038
2022-02-01,,AW_A00072
2022-02-01,,AW_A00073
2022-02-01,,AW_A00146
2022-02-01,,AW_A00147
2022-02-01,,AW_A00158
2022-02-01,,AW_A00159
2022-02-01,,AW_A00130
2022-02-01,,AW_A00131
2022-02-01,,AW_A00051
2022-02-01,,AW_A00052
2022-02-01,,AW_A00054
2022-02-01,,AW_A00055
2022-01-31,,AW_A00099
2022-01-31,,AW_A00100
2022-01-31,,AW_A00076
2022-01-31,,AW_A00077
2022-01-31,,AW_A00168
2022-01-31,,AW_A00169
2022-01-31,,AW_A00003
2022-01-31,,AW_A00002
2022-01-31,,AW_A00037
2022-01-31,,AW_A00038
2022-01-31,,AW_A00072
2022-01-31,,AW_A00073
2022-01-31,,AW_A00146
2022-01-31,,AW_A00147
2022-01-31,,AW_A00158
2022-01-31,,AW_A00159
2022-01-31,,AW_A00130
2022-01-31,,AW_A00131
2022-01-31,,AW_A00051
2022-01-31,,AW_A00052
2022-01-31,,AW_A00054
2022-01-31,,AW_A00055
2022-01-29,,AW_A00099
2022-01-29,,AW_A00100
2022-01-29,,AW_A00076
2022-01-29,,AW_A00077
2022-01-29,,AW_A00168
2022-01-29,,AW_A00169
2022-01-29,,AW_A00003
2022-01-29,,AW_A00002
2022-01-29,,AW_A00037
2022-01-29,,AW_A00038
2022-01-29,,AW_A00072
2022-01-29,,AW_A00073
2022-01-29,,AW_A00146
2022-01-29,,AW_A00147
2022-01-29,,AW_A00158
2022-01-29,,AW_A00159
2022-01-29,,AW_A00130
2022-01-29,,AW_A00131
2022-01-29,,AW_A00051
2022-01-29,,AW_A00052
2022-01-29,,AW_A00054
2022-01-29,,AW_A00055
2022-01-22,,AW_A00099
2022-01-22,,AW_A00100
2022-01-22,,AW_A00076
2022-01-22,,AW_A00077
2022-01-22,,AW_A00168
2022-01-22,,AW_A00169
2022-01-22,,AW_A00003
2022-01-22,,AW_A00002
2022-01-22,,AW_A00037
2022-01-22,,AW_A00038
2022-01-22,,AW_A00072
2022-01-22,,AW_A00073
2022-01-22,,AW_A00146
2022-01-22,,AW_A00147
2022-01-22,,AW_A00158
2022-01-22,,AW_A00159
2022-01-22,,AW_A00130
2022-01-22,,AW_A00131
2022-01-22,,AW_A00051
2022-01-22,,AW_A00052
2022-01-22,,AW_A00054
2022-01-22,,AW_A00055
2022-01-15,,AW_A00099
2022-01-15,,AW_A00100
2022-01-15,,AW_A00076
2022-01-15,,AW_A00077
2022-01-15,,AW_A00168
2022-01-15,,AW_A00169
2022-01-15,,AW_A00003
2022-01-15,,AW_A00002
2022-01-15,,AW_A00037
2022-01-15,,AW_A00038
2022-01-15,,AW_A00072
2022-01-15,,AW_A00073
2022-01-15,,AW_A00146
2022-01-15,,AW_A00147
2022-01-15,,AW_A00158
2022-01-15,,AW_A00159
2022-01-15,,AW_A00130
2022-01-15,,AW_A00131
2022-01-15,,AW_A00051
2022-01-15,,AW_A00052
2022-01-15,,AW_A00054
2022-01-15,,AW_A00055
2022-01-10,,AW_A00148
2022-01-10,,AW_A00149
2022-01-10,,AW_A00132
2022-01-10,,AW_A00133
2022-01-08,,AW_A00099
2022-01-08,,AW_A00100
2022-01-08,,AW_A00076
2022-01-08,,AW_A00077
2022-01-08,,AW_A00168
2022-01-08,,AW_A00169
2022-01-08,,AW_A00003
2022-01-08,,AW_A00002
2022-01-08,,AW_A00037
2022-01-08,,AW_A00038
2022-01-08,,AW_A00072
2022-01-08,,AW_A00073
2022-01-08,,AW_A00146
2022-01-08,,AW_A00147
2022-01-08,,AW_A00158
2022-01-08,,AW_A00159
2022-01-08,,AW_A00130
2022-01-08,,AW_A00131
2022-01-08,,AW_A00051
2022-01-08,,AW_A00052
2022-01-08,,AW_A00054
2022-01-08,,AW_A00055
2022-01-07,,AW_A00148
2022-01-07,,AW_A00149
2022-01-07,,AW_A00132
2022-01-07,,AW_A00133
2022-01-06,,AW_A00148
2022-01-06,,AW_A00149
2022-01-06,,AW_A00132
2022-01-06,,AW_A00133
2022-01-05,,AW_A00148
2022-01-05,,AW_A00149
2022-01-05,,AW_A00132
2022-01-05,,AW_A00133
2022-01-04,,AW_A00148
2022-01-04,,AW_A00149
2022-01-04,,AW_A00132
2022-01-04,,AW_A00133
2022-01-03,,AW_A00148
2022-01-03,,AW_A00149
2022-01-03,,AW_A00132
2022-01-03,,AW_A00133
2022-01-01,,AW_A00099
2022-01-01,,AW_A00100
2022-01-01,,AW_A00076
2022-01-01,,AW_A00077
2022-01-01,,AW_A00168
2022-01-01,,AW_A00169
2022-01-01,,AW_A00003
2022-01-01,,AW_A00002
2022-01-01,,AW_A00037
2022-01-01,,AW_A00038
2022-01-01,,AW_A00072
2022-01-01,,AW_A00073
2022-01-01,,AW_A00146
2022-01-01,,AW_A00147
2022-01-01,,AW_A00158
2022-01-01,,AW_A00159
2022-01-01,,AW_A00130
2022-01-01,,AW_A00131
2022-01-01,,AW_A00051
2022-01-01,,AW_A00052
2022-01-01,,AW_A00054
2022-01-01,,AW_A00055
2021-12-31,,AW_A00148
2021-12-31,,AW_A00149
2021-12-31,,AW_A00132
2021-12-31,,AW_A00133
2021-12-30,,AW_A00148
2021-12-30,,AW_A00149
2021-12-30,,AW_A00132
2021-12-30,,AW_A00133
2021-12-29,,AW_A00148
2021-12-29,,AW_A00149
2021-12-29,,AW_A00132
2021-12-29,,AW_A00133
2021-12-28,,AW_A00148
2021-12-28,,AW_A00149
2021-12-28,,AW_A00132
2021-12-28,,AW_A00133
2021-12-27,,AW_A00170
2021-12-27,,AW_A00171
2021-12-25,,AW_A00099
2021-12-25,,AW_A00100
2021-12-25,,AW_A00076
2021-12-25,,AW_A00077
2021-12-25,,AW_A00168
2021-12-25,,AW_A00169
2021-12-25,,AW_A00003
2021-12-25,,AW_A00002
2021-12-25,,AW_A00037
2021-12-25,,AW_A00038
2021-12-25,,AW_A00072
2021-12-25,,AW_A00073
2021-12-25,,AW_A00146
2021-12-25,,AW_A00147
2021-12-25,,AW_A00148
2021-12-25,,AW_A00149
2021-12-25,,AW_A00158
2021-12-25,,AW_A00159
2021-12-25,,AW_A00130
2021-12-25,,AW_A00131
2021-12-25,,AW_A00132
2021-12-25,,AW_A00133
2021-12-25,,AW_A00051
2021-12-25,,AW_A00052
2021-12-25,,AW_A00054
2021-12-25,,AW_A00055
2021-12-24,,AW_A00170
2021-12-24,,AW_A00171
2021-12-23,,AW_A00170
2021-12-23,,AW_A00171
2021-12-22,,AW_A00170
2021-12-22,,AW_A00171
2021-12-21,,AW_A00170
2021-12-21,,AW_A00171
2021-12-20,,AW_A00170
2021-12-20,,AW_A00171
2021-12-18,,AW_A00099
2021-12-18,,AW_A00100
2021-12-18,,AW_A00076
2021-12-18,,AW_A00077
2021-12-18,,AW_A00003
2021-12-18,,AW_A00002
2021-12-18,,AW_A00037
2021-12-18,,AW_A00038
2021-12-18,,AW_A00072
2021-12-18,,AW_A00073
2021-12-18,,AW_A00146
2021-12-18,,AW_A00147
2021-12-18,,AW_A00148
2021-12-18,,AW_A00149
2021-12-18,,AW_A00158
2021-12-18,,AW_A00159
2021-12-18,,AW_A00132
2021-12-18,,AW_A00133
2021-12-18,,AW_A00051
2021-12-18,,AW_A00052
2021-12-18,,AW_A00054
2021-12-18,,AW_A00055
2021-12-17,,AW_A00170
2021-12-17,,AW_A00171
2021-12-16,,AW_A00170
2021-12-16,,AW_A00171
2021-12-15,,AW_A00170
2021-12-15,,AW_A00171
2021-12-14,,AW_A00170
2021-12-14,,AW_A00171
2021-12-11,,AW_A00099
2021-12-11,,AW_A00100
2021-12-11,,AW_A00076
2021-12-11,,AW_A00077
2021-12-11,,AW_A00170
2021-12-11,,AW_A00171
2021-12-11,,AW_A00003
2021-12-11,,AW_A00002
2021-12-11,,AW_A00037
2021-12-11,,AW_A00038
2021-12-11,,AW_A00072
2021-12-11,,AW_A00073
2021-12-11,,AW_A00148
2021-12-11,,AW_A00149
2021-12-11,,AW_A00158
2021-12-11,,AW_A00159
2021-12-11,,AW_A00132
2021-12-11,,AW_A00133
2021-12-11,,AW_A00051
2021-12-11,,AW_A00052
2021-12-11,,AW_A00054
2021-12-11,,AW_A00055
2021-12-03,,AW_A00099
2021-12-03,,AW_A00100
2021-12-03,,AW_A00076
2021-12-03,,AW_A00077
2021-12-03,,AW_A00170
2021-12-03,,AW_A00171
2021-12-03,,AW_A00003
2021-12-03,,AW_A00002
2021-12-03,,AW_A00037
2021-12-03,,AW_A00038
2021-12-03,,AW_A00072
2021-12-03,,AW_A00073
2021-12-03,,AW_A00148
2021-12-03,,AW_A00149
2021-12-03,,AW_A00158
2021-12-03,,AW_A00159
2021-12-03,,AW_A00132
2021-12-03,,AW_A00133
2021-12-03,,AW_A00051
2021-12-03,,AW_A00052
2021-12-03,,AW_A00054
2021-12-03,,AW_A00055
2021-11-27,,AW_A00099
2021-11-27,,AW_A00100
2021-11-27,,AW_A00076
2021-11-27,,AW_A00077
2021-11-27,,AW_A00170
2021-11-27,,AW_A00171
2021-11-27,,AW_A00003
2021-11-27,,AW_A00002
2021-11-27,,AW_A00037
2021-11-27,,AW_A00038
2021-11-27,,AW_A00072
2021-11-27,,AW_A00073
2021-11-27,,AW_A00148
2021-11-27,,AW_A00149
2021-11-27,,AW_A00158
2021-11-27,,AW_A00159
2021-11-27,,AW_A00132
2021-11-27,,AW_A00133
2021-11-27,,AW_A00051
2021-11-27,,AW_A00052
2021-11-27,,AW_A00054
2021-11-27,,AW_A00055
2021-11-20,,AW_A00099
2021-11-20,,AW_A00100
2021-11-20,,AW_A00076
2021-11-20,,AW_A00077
2021-11-20,,AW_A00170
2021-11-20,,AW_A00171
2021-11-20,,AW_A00003
2021-11-20,,AW_A00002
2021-11-20,,AW_A00037
2021-11-20,,AW_A00038
2021-11-20,,AW_A00072
2021-11-20,,AW_A00073
2021-11-20,,AW_A00148
2021-11-20,,AW_A00149
2021-11-20,,AW_A00158
2021-11-20,,AW_A00159
2021-11-20,,AW_A00132
2021-11-20,,AW_A00133
2021-11-20,,AW_A00051
2021-11-20,,AW_A00052
2021-11-20,,AW_A00054
2021-11-20,,AW_A00055
2021-11-19,,AW_A00164
2021-11-19,,AW_A00165
2021-11-18,,AW_A00164
2021-11-18,,AW_A00165
2021-11-17,,AW_A00164
2021-11-17,,AW_A00165
2021-11-16,,AW_A00164
2021-11-16,,AW_A00165
2021-11-15,,AW_A00164
2021-11-15,,AW_A00165
2021-11-13,,AW_A00099
2021-11-13,,AW_A00100
2021-11-13,,AW_A00076
2021-11-13,,AW_A00077
2021-11-13,,AW_A00170
2021-11-13,,AW_A00171
2021-11-13,,AW_A00003
2021-11-13,,AW_A00002
2021-11-13,,AW_A00037
2021-11-13,,AW_A00038
2021-11-13,,AW_A00072
2021-11-13,,AW_A00073
2021-11-13,,AW_A00148
2021-11-13,,AW_A00149
2021-11-13,,AW_A00158
2021-11-13,,AW_A00159
2021-11-13,,AW_A00132
2021-11-13,,AW_A00133
2021-11-13,,AW_A00051
2021-11-13,,AW_A00052
2021-11-13,,AW_A00054
2021-11-13,,AW_A00055
2021-11-12,,AW_A00164
2021-11-12,,AW_A00165
2021-11-11,,AW_A00164
2021-11-11,,AW_A00165
2021-11-10,,AW_A00164
2021-11-10,,AW_A00165
2021-11-09,,AW_A00164
2021-11-09,,AW_A00165
2021-11-08,,AW_A00164
2021-11-08,,AW_A00165
2021-11-06,,AW_A00099
2021-11-06,,AW_A00100
2021-11-06,,AW_A00076
2021-11-06,,AW_A00077
2021-11-06,,AW_A00164
2021-11-06,,AW_A00165
2021-11-06,,AW_A00170
2021-11-06,,AW_A00171
2021-11-06,,AW_A00003
2021-11-06,,AW_A00002
2021-11-06,,AW_A00037
2021-11-06,,AW_A00038
2021-11-06,,AW_A00072
2021-11-06,,AW_A00073
2021-11-06,,AW_A00148
2021-11-06,,AW_A00149
2021-11-06,,AW_A00158
2021-11-06,,AW_A00159
2021-11-06,,AW_A00132
2021-11-06,,AW_A00133
2021-11-06,,AW_A00051
2021-11-06,,AW_A00052
2021-11-06,,AW_A00054
2021-11-06,,AW_A00055
2021-10-30,,AW_A00099
2021-10-30,,AW_A00100
2021-10-30,,AW_A00076
2021-10-30,,AW_A00077
2021-10-30,,AW_A00164
2021-10-30,,AW_A00165
2021-10-30,,AW_A00170
2021-10-30,,AW_A00171
2021-10-30,,AW_A00003
2021-10-30,,AW_A00002
2021-10-30,,AW_A00037
2021-10-30,,AW_A00038
2021-10-30,,AW_A00072
2021-10-30,,AW_A00073
2021-10-30,,AW_A00148
2021-10-30,,AW_A00149
2021-10-30,,AW_A00158
2021-10-30,,AW_A00159
2021-10-30,,AW_A00132
2021-10-30,,AW_A00133
2021-10-30,,AW_A00051
2021-10-30,,AW_A00052
2021-10-30,,AW_A00054
2021-10-30,,AW_A00055
2021-10-28,,AW_A00097
2021-10-28,,AW_A00098
2021-10-28,,AW_A00172
2021-10-28,,AW_A00173
2021-10-28,,AW_A00005
2021-10-28,,AW_A00004
2021-10-27,,AW_A00097
2021-10-27,,AW_A00098
2021-10-27,,AW_A00172
2021-10-27,,AW_A00173
2021-10-27,,AW_A00005
2021-10-27,,AW_A00004
2021-10-26,,AW_A00097
2021-10-26,,AW_A00098
2021-10-26,,AW_A00172
2021-10-26,,AW_A00173
2021-10-26,,AW_A00005
2021-10-26,,AW_A00004
2021-10-23,,AW_A00099
2021-10-23,,AW_A00100
2021-10-23,,AW_A00076
2021-10-23,,AW_A00077
2021-10-23,,AW_A00164
2021-10-23,,AW_A00165
2021-10-23,,AW_A00170
2021-10-23,,AW_A00171
2021-10-23,,AW_A00003
2021-10-23,,AW_A00002
2021-10-23,,AW_A00037
2021-10-23,,AW_A00038
2021-10-23,,AW_A00072
2021-10-23,,AW_A00073
2021-10-23,,AW_A00148
2021-10-23,,AW_A00149
2021-10-23,,AW_A00158
2021-10-23,,AW_A00159
2021-10-23,,AW_A00132
2021-10-23,,AW_A00133
2021-10-23,,AW_A00051
2021-10-23,,AW_A00052
2021-10-23,,AW_A00054
2021-10-23,,AW_A00055
2021-10-22,,AW_A00097
2021-10-22,,AW_A00098
2021-10-22,,AW_A00172
2021-10-22,,AW_A00173
2021-10-22,,AW_A00166
2021-10-22,,AW_A00167
2021-10-22,,AW_A00005
2021-10-22,,AW_A00004
2021-10-21,,AW_A00097
2021-10-21,,AW_A00098
2021-10-21,,AW_A00172
2021-10-21,,AW_A00173
2021-10-21,,AW_A00166
2021-10-21,,AW_A00167
2021-10-21,,AW_A00005
2021-10-21,,AW_A00004
2021-10-20,,AW_A00097
2021-10-20,,AW_A00098
2021-10-20,,AW_A00172
2021-10-20,,AW_A00173
2021-10-20,,AW_A00166
2021-10-20,,AW_A00167
2021-10-20,,AW_A00005
2021-10-20,,AW_A00004
2021-10-19,,AW_A00097
2021-10-19,,AW_A00098
2021-10-19,,AW_A00172
2021-10-19,,AW_A00173
2021-10-19,,AW_A00166
2021-10-19,,AW_A00167
2021-10-19,,AW_A00005
2021-10-19,,AW_A00004
2021-10-16,,AW_A00099
2021-10-16,,AW_A00100
2021-10-16,,AW_A00076
2021-10-16,,AW_A00077
2021-10-16,,AW_A00164
2021-10-16,,AW_A00165
2021-10-16,,AW_A00170
2021-10-16,,AW_A00171
2021-10-16,,AW_A00003
2021-10-16,,AW_A00002
2021-10-16,,AW_A00037
2021-10-16,,AW_A00038
2021-10-16,,AW_A00072
2021-10-16,,AW_A00073
2021-10-16,,AW_A00148
2021-10-16,,AW_A00149
2021-10-16,,AW_A00158
2021-10-16,,AW_A00159
2021-10-16,,AW_A00132
2021-10-16,,AW_A00133
2021-10-16,,AW_A00051
2021-10-16,,AW_A00052
2021-10-16,,AW_A00054
2021-10-16,,AW_A00055
2021-10-15,,AW_A00097
2021-10-15,,AW_A00098
2021-10-15,,AW_A00172
2021-10-15,,AW_A00173
2021-10-15,,AW_A00166
2021-10-15,,AW_A00167
2021-10-15,,AW_A00005
2021-10-15,,AW_A00004
2021-10-14,,AW_A00166
2021-10-14,,AW_A00167
2021-10-13,,AW_A00166
2021-10-13,,AW_A00167
2021-10-12,,AW_A00166
2021-10-12,,AW_A00167
2021-10-11,,AW_A00097
2021-10-11,,AW_A00098
2021-10-11,,AW_A00076
2021-10-11,,AW_A00077
2021-10-11,,AW_A00172
2021-10-11,,AW_A00173
2021-10-11,,AW_A00166
2021-10-11,,AW_A00167
2021-10-11,,AW_A00164
2021-10-11,,AW_A00165
2021-10-11,,AW_A00170
2021-10-11,,AW_A00171
2021-10-11,,AW_A00005
2021-10-11,,AW_A00004
2021-10-11,,AW_A00072
2021-10-11,,AW_A00073
2021-10-11,,AW_A00148
2021-10-11,,AW_A00149
2021-10-11,,AW_A00158
2021-10-11,,AW_A00159
2021-10-11,,AW_A00132
2021-10-11,,AW_A00133
2021-10-11,,AW_A00051
2021-10-11,,AW_A00052
2021-10-11,,AW_A00054
2021-10-11,,AW_A00055
2021-10-09,,AW_A00097
2021-10-09,,AW_A00098
2021-10-09,,AW_A00076
2021-10-09,,AW_A00077
2021-10-09,,AW_A00172
2021-10-09,,AW_A00173
2021-10-09,,AW_A00166
2021-10-09,,AW_A00167
2021-10-09,,AW_A00164
2021-10-09,,AW_A00165
2021-10-09,,AW_A00170
2021-10-09,,AW_A00171
2021-10-09,,AW_A00003
2021-10-09,,AW_A00002
2021-10-09,,AW_A00005
2021-10-09,,AW_A00004
2021-10-09,,AW_A00072
2021-10-09,,AW_A00073
2021-10-09,,AW_A00148
2021-10-09,,AW_A00149
2021-10-09,,AW_A00158
2021-10-09,,AW_A00159
2021-10-09,,AW_A00132
2021-10-09,,AW_A00133
2021-10-09,,AW_A00051
2021-10-09,,AW_A00052
2021-10-09,,AW_A00054
2021-10-09,,AW_A00055
2021-10-04,,AW_A00097
2021-10-04,,AW_A00098
2021-10-04,,AW_A00076
2021-10-04,,AW_A00077
2021-10-04,,AW_A00172
2021-10-04,,AW_A00173
2021-10-04,,AW_A00166
2021-10-04,,AW_A00167
2021-10-04,,AW_A00164
2021-10-04,,AW_A00165
2021-10-04,,AW_A00170
2021-10-04,,AW_A00171
2021-10-04,,AW_A00005
2021-10-04,,AW_A00004
2021-10-04,,AW_A00072
2021-10-04,,AW_A00073
2021-10-04,,AW_A00148
2021-10-04,,AW_A00149
2021-10-04,,AW_A00158
2021-10-04,,AW_A00159
2021-10-04,,AW_A00132
2021-10-04,,AW_A00133
2021-10-04,,AW_A00051
2021-10-04,,AW_A00052
2021-10-04,,AW_A00054
2021-10-04,,AW_A00055
2021-10-02,,AW_A00097
2021-10-02,,AW_A00098
2021-10-02,,AW_A00076
2021-10-02,,AW_A00077
2021-10-02,,AW_A00172
2021-10-02,,AW_A00173
2021-10-02,,AW_A00166
2021-10-02,,AW_A00167
2021-10-02,,AW_A00164
2021-10-02,,AW_A00165
2021-10-02,,AW_A00170
2021-10-02,,AW_A00171
2021-10-02,,AW_A00005
2021-10-02,,AW_A00004
2021-10-02,,AW_A00072
2021-10-02,,AW_A00073
2021-10-02,,AW_A00148
2021-10-02,,AW_A00149
2021-10-02,,AW_A00158
2021-10-02,,AW_A00159
2021-10-02,,AW_A00132
2021-10-02,,AW_A00133
2021-10-02,,AW_A00051
2021-10-02,,AW_A00052
2021-10-02,,AW_A00054
2021-10-02,,AW_A00055
2021-09-27,,AW_A00078
2021-09-27,,AW_A00079
2021-09-25,,AW_A00097
2021-09-25,,AW_A00098
2021-09-25,,AW_A00076
2021-09-25,,AW_A00077
2021-09-25,,AW_A00172
2021-09-25,,AW_A00173
2021-09-25,,AW_A00166
2021-09-25,,AW_A00167
2021-09-25,,AW_A00164
2021-09-25,,AW_A00165
2021-09-25,,AW_A00170
2021-09-25,,AW_A00171
2021-09-25,,AW_A00005
2021-09-25,,AW_A00004
2021-09-25,,AW_A00072
2021-09-25,,AW_A00073
2021-09-25,,AW_A00148
2021-09-25,,AW_A00149
2021-09-25,,AW_A00158
2021-09-25,,AW_A00159
2021-09-25,,AW_A00132
2021-09-25,,AW_A00133
2021-09-25,,AW_A00051
2021-09-25,,AW_A00052
2021-09-25,,AW_A00054
2021-09-25,,AW_A00055
2021-09-24,,AW_A00078
2021-09-24,,AW_A00079
2021-09-23,,AW_A00078
2021-09-23,,AW_A00079
2021-09-22,,AW_A00097
2021-09-22,,AW_A00098
2021-09-22,,AW_A00076
2021-09-22,,AW_A00077
2021-09-22,,AW_A00078
2021-09-22,,AW_A00079
2021-09-22,,AW_A00172
2021-09-22,,AW_A00173
2021-09-22,,AW_A00166
2021-09-22,,AW_A00167
2021-09-22,,AW_A00164
2021-09-22,,AW_A00165
2021-09-22,,AW_A00170
2021-09-22,,AW_A00171
2021-09-22,,AW_A00005
2021-09-22,,AW_A00004
2021-09-22,,AW_A00072
2021-09-22,,AW_A00073
2021-09-22,,AW_A00148
2021-09-22,,AW_A00149
2021-09-22,,AW_A00158
2021-09-22,,AW_A00159
2021-09-22,,AW_A00132
2021-09-22,,AW_A00133
2021-09-22,,AW_A00051
2021-09-22,,AW_A00052
2021-09-22,,AW_A00054
2021-09-22,,AW_A00055
2021-09-21,,AW_A00097
2021-09-21,,AW_A00098
2021-09-21,,AW_A00076
2021-09-21,,AW_A00077
2021-09-21,,AW_A00078
2021-09-21,,AW_A00079
2021-09-21,,AW_A00172
2021-09-21,,AW_A00173
2021-09-21,,AW_A00166
2021-09-21,,AW_A00167
2021-09-21,,AW_A00164
2021-09-21,,AW_A00165
2021-09-21,,AW_A00170
2021-09-21,,AW_A00171
2021-09-21,,AW_A00005
2021-09-21,,AW_A00004
2021-09-21,,AW_A00072
2021-09-21,,AW_A00073
