,item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1
5355,무,231,봄(20kg),01,중품,05,20kg,2022-06-09,"12,400"
5356,무,231,월동(20kg),06,상품,04,20kg,2022-06-09,"17,200"
5357,무,231,월동(20kg),06,중품,05,20kg,2022-06-09,"15,200"
5358,당근,232,무세척(20kg),01,상품,04,20kg,2022-06-09,"37,000"
5359,당근,232,무세척(20kg),01,중품,05,20kg,2022-06-09,"35,000"
5360,당근,232,세척(수입)(10kg),10,중품,05,10kg,2022-06-09,"12,000"
5361,열무,233,열무(4kg),00,상품,04,4kg,2022-06-09,"9,750"
5362,열무,233,열무(4kg),00,중품,05,4kg,2022-06-09,"8,750"
5363,건고추,241,화건(30kg),00,상품,04,30kg,2022-06-09,"600,000"
5364,건고추,241,화건(30kg),00,중품,05,30kg,2022-06-09,"550,000"
5365,건고추,241,양건(30kg),02,상품,04,30kg,2022-06-09,"750,000"
5366,건고추,241,양건(30kg),02,중품,05,30kg,2022-06-09,"700,000"
5367,풋고추,242,풋고추(10kg),00,상품,04,10kg,2022-06-09,"48,000"
5368,풋고추,242,풋고추(10kg),00,중품,05,10kg,2022-06-09,"40,000"
5369,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2022-06-09,"30,700"
5370,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2022-06-09,"25,700"
5371,풋고추,242,청양고추(10kg),03,상품,04,10kg,2022-06-09,"58,500"
5372,풋고추,242,청양고추(10kg),03,중품,05,10kg,2022-06-09,"52,000"
5373,풋고추,242,오이맛고추(10kg),04,상품,04,10kg,2022-06-09,"46,200"
5374,풋고추,242,오이맛고추(10kg),04,중품,05,10kg,2022-06-09,"43,700"
5375,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2022-06-09,"111,000"
5376,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2022-06-09,"102,000"
5377,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2022-06-09,"60,000"
5378,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2022-06-09,"55,000"
5379,양파,245,양파(15kg),00,상품,04,15kg,2022-06-09,"20,400"
5380,양파,245,양파(15kg),00,중품,05,15kg,2022-06-09,"19,400"
5381,파,246,대파(1kg),00,상품,04,1kg,2022-06-09,"1,900"
5382,파,246,대파(1kg),00,중품,05,1kg,2022-06-09,"1,500"
5383,파,246,쪽파(1kg),02,상품,04,1kg,2022-06-09,"8,500"
5384,파,246,쪽파(1kg),02,중품,05,1kg,2022-06-09,"8,000"
5385,생강,247,국산(10kg),00,상품,04,10kg,2022-06-09,"33,000"
5386,생강,247,국산(10kg),00,중품,05,10kg,2022-06-09,"23,000"
5387,생강,247,수입(10kg),01,중품,05,10kg,2022-06-09,"45,000"
5388,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2022-06-09,"30,000"
5389,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2022-06-09,"20,000"
5390,깻잎,253,깻잎(2kg),00,상품,04,2kg,2022-06-09,"23,200"
5391,깻잎,253,깻잎(2kg),00,중품,05,2kg,2022-06-09,"19,200"
5392,피망,255,청(10kg),00,상품,04,10kg,2022-06-09,"24,700"
5393,피망,255,청(10kg),00,중품,05,10kg,2022-06-09,"17,200"
5394,파프리카,256,파프리카(5kg),00,상품,04,5kg,2022-06-09,"18,700"
5395,파프리카,256,파프리카(5kg),00,중품,05,5kg,2022-06-09,"15,700"
5396,멜론,257,멜론(8kg),00,상품,04,8kg,2022-06-09,"41,200"
5397,멜론,257,멜론(8kg),00,중품,05,8kg,2022-06-09,"36,200"
5398,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2022-06-09,"170,000"
5399,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2022-06-09,"160,000"
5400,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2022-06-09,"175,000"
5401,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2022-06-09,"165,000"
5402,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2022-06-09,"4,400"
5403,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2022-06-09,"3,900"
5404,배추,211,봄(10kg),01,상품,04,10kg,2022-06-08,"10,200"
5405,배추,211,봄(10kg),01,중품,05,10kg,2022-06-08,"9,200"
5406,양배추,212,양배추(8kg),00,상품,04,8kg,2022-06-08,"5,660"
5407,양배추,212,양배추(8kg),00,중품,05,8kg,2022-06-08,"5,160"
5408,시금치,213,시금치(4kg),00,상품,04,4kg,2022-06-08,"15,000"
5409,시금치,213,시금치(4kg),00,중품,05,4kg,2022-06-08,"13,000"
5410,상추,214,적(4kg),01,상품,04,4kg,2022-06-08,"18,200"
5411,상추,214,적(4kg),01,중품,05,4kg,2022-06-08,"16,200"
5412,상추,214,청(4kg),02,상품,04,4kg,2022-06-08,"17,500"
5413,상추,214,청(4kg),02,중품,05,4kg,2022-06-08,"13,500"
5414,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2022-06-08,"6,000"
5415,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2022-06-08,"5,000"
5416,수박,221,수박(1개),00,상품,04,1개,2022-06-08,"23,000"
5417,수박,221,수박(1개),00,중품,05,1개,2022-06-08,"18,000"
5418,참외,222,참외(10kg),00,상품,04,10kg,2022-06-08,"34,000"
5419,참외,222,참외(10kg),00,중품,05,10kg,2022-06-08,"29,000"
5420,오이,223,다다기계통(100개),02,상품,04,100개,2022-06-08,"38,700"
5421,오이,223,다다기계통(100개),02,중품,05,100개,2022-06-08,"32,700"
5422,오이,223,취청(50개),03,상품,04,50개,2022-06-08,"19,700"
5423,오이,223,취청(50개),03,중품,05,50개,2022-06-08,"15,200"
5424,호박,224,애호박(20개),01,상품,04,20개,2022-06-08,"16,700"
5425,호박,224,애호박(20개),01,중품,05,20개,2022-06-08,"14,700"
5426,호박,224,쥬키니(10kg),02,상품,04,10kg,2022-06-08,"9,500"
5427,호박,224,쥬키니(10kg),02,중품,05,10kg,2022-06-08,"7,500"
5428,토마토,225,토마토(5kg),00,상품,04,5kg,2022-06-08,"11,000"
5429,토마토,225,토마토(5kg),00,중품,05,5kg,2022-06-08,"7,200"
5430,무,231,봄(20kg),01,상품,04,20kg,2022-06-08,"15,000"
5431,무,231,봄(20kg),01,중품,05,20kg,2022-06-08,"14,000"
5432,무,231,월동(20kg),06,상품,04,20kg,2022-06-08,"16,000"
5433,무,231,월동(20kg),06,중품,05,20kg,2022-06-08,"14,000"
5434,당근,232,무세척(20kg),01,상품,04,20kg,2022-06-08,"37,000"
5435,당근,232,무세척(20kg),01,중품,05,20kg,2022-06-08,"35,000"
5436,당근,232,세척(수입)(10kg),10,중품,05,10kg,2022-06-08,"12,000"
5437,열무,233,열무(4kg),00,상품,04,4kg,2022-06-08,"10,200"
5438,열무,233,열무(4kg),00,중품,05,4kg,2022-06-08,"9,250"
5439,건고추,241,화건(30kg),00,상품,04,30kg,2022-06-08,"600,000"
5440,건고추,241,화건(30kg),00,중품,05,30kg,2022-06-08,"550,000"
5441,건고추,241,양건(30kg),02,상품,04,30kg,2022-06-08,"750,000"
5442,건고추,241,양건(30kg),02,중품,05,30kg,2022-06-08,"700,000"
5443,풋고추,242,풋고추(10kg),00,상품,04,10kg,2022-06-08,"55,700"
5444,풋고추,242,풋고추(10kg),00,중품,05,10kg,2022-06-08,"47,700"
5445,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2022-06-08,"31,000"
5446,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2022-06-08,"26,000"
5447,풋고추,242,청양고추(10kg),03,상품,04,10kg,2022-06-08,"55,200"
5448,풋고추,242,청양고추(10kg),03,중품,05,10kg,2022-06-08,"48,700"
5449,풋고추,242,오이맛고추(10kg),04,상품,04,10kg,2022-06-08,"47,500"
5450,풋고추,242,오이맛고추(10kg),04,중품,05,10kg,2022-06-08,"45,000"
5451,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2022-06-08,"100,000"
5452,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2022-06-08,"91,000"
5453,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2022-06-08,"60,000"
5454,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2022-06-08,"55,000"
5455,양파,245,양파(15kg),00,상품,04,15kg,2022-06-08,"20,100"
5456,양파,245,양파(15kg),00,중품,05,15kg,2022-06-08,"19,100"
5457,파,246,대파(1kg),00,상품,04,1kg,2022-06-08,"1,950"
5458,파,246,대파(1kg),00,중품,05,1kg,2022-06-08,"1,550"
5459,파,246,쪽파(1kg),02,상품,04,1kg,2022-06-08,"8,000"
5460,파,246,쪽파(1kg),02,중품,05,1kg,2022-06-08,"7,500"
5461,생강,247,국산(10kg),00,상품,04,10kg,2022-06-08,"33,000"
5462,생강,247,국산(10kg),00,중품,05,10kg,2022-06-08,"23,000"
5463,생강,247,수입(10kg),01,중품,05,10kg,2022-06-08,"45,000"
5464,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2022-06-08,"28,300"
5465,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2022-06-08,"18,300"
5466,깻잎,253,깻잎(2kg),00,상품,04,2kg,2022-06-08,"25,000"
5467,깻잎,253,깻잎(2kg),00,중품,05,2kg,2022-06-08,"21,000"
5468,피망,255,청(10kg),00,상품,04,10kg,2022-06-08,"32,500"
5469,피망,255,청(10kg),00,중품,05,10kg,2022-06-08,"25,000"
5470,파프리카,256,파프리카(5kg),00,상품,04,5kg,2022-06-08,"21,200"
5471,파프리카,256,파프리카(5kg),00,중품,05,5kg,2022-06-08,"18,200"
5472,멜론,257,멜론(8kg),00,상품,04,8kg,2022-06-08,"41,200"
5473,멜론,257,멜론(8kg),00,중품,05,8kg,2022-06-08,"36,200"
5474,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2022-06-08,"170,000"
5475,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2022-06-08,"160,000"
5476,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2022-06-08,"175,000"
5477,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2022-06-08,"165,000"
5478,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2022-06-08,"4,300"
5479,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2022-06-08,"3,800"
5480,배추,211,봄(10kg),01,상품,04,10kg,2022-06-07,"10,400"
5481,배추,211,봄(10kg),01,중품,05,10kg,2022-06-07,"9,400"
5482,양배추,212,양배추(8kg),00,상품,04,8kg,2022-06-07,"5,000"
5483,양배추,212,양배추(8kg),00,중품,05,8kg,2022-06-07,"4,500"
5484,시금치,213,시금치(4kg),00,상품,04,4kg,2022-06-07,"13,500"
5485,시금치,213,시금치(4kg),00,중품,05,4kg,2022-06-07,"11,500"
5486,상추,214,적(4kg),01,상품,04,4kg,2022-06-07,"17,200"
5487,상추,214,적(4kg),01,중품,05,4kg,2022-06-07,"15,200"
5488,상추,214,청(4kg),02,상품,04,4kg,2022-06-07,"16,500"
5489,상추,214,청(4kg),02,중품,05,4kg,2022-06-07,"12,500"
5490,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2022-06-07,"5,500"
5491,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2022-06-07,"4,500"
5492,수박,221,수박(1개),00,상품,04,1개,2022-06-07,"23,000"
5493,수박,221,수박(1개),00,중품,05,1개,2022-06-07,"18,000"
5494,참외,222,참외(10kg),00,상품,04,10kg,2022-06-07,"34,000"
5495,참외,222,참외(10kg),00,중품,05,10kg,2022-06-07,"29,000"
5496,오이,223,다다기계통(100개),02,상품,04,100개,2022-06-07,"33,500"
5497,오이,223,다다기계통(100개),02,중품,05,100개,2022-06-07,"27,500"
5498,오이,223,취청(50개),03,상품,04,50개,2022-06-07,"19,700"
5499,오이,223,취청(50개),03,중품,05,50개,2022-06-07,"15,200"
5500,호박,224,애호박(20개),01,상품,04,20개,2022-06-07,"16,700"
5501,호박,224,애호박(20개),01,중품,05,20개,2022-06-07,"14,700"
5502,호박,224,쥬키니(10kg),02,상품,04,10kg,2022-06-07,"9,000"
5503,호박,224,쥬키니(10kg),02,중품,05,10kg,2022-06-07,"7,000"
5504,토마토,225,토마토(5kg),00,상품,04,5kg,2022-06-07,"11,000"
5505,토마토,225,토마토(5kg),00,중품,05,5kg,2022-06-07,"7,200"
5506,무,231,봄(20kg),01,상품,04,20kg,2022-06-07,"15,000"
5507,무,231,봄(20kg),01,중품,05,20kg,2022-06-07,"14,000"
5508,무,231,월동(20kg),06,상품,04,20kg,2022-06-07,"15,600"
5509,무,231,월동(20kg),06,중품,05,20kg,2022-06-07,"13,600"
5510,당근,232,무세척(20kg),01,상품,04,20kg,2022-06-07,"37,000"
5511,당근,232,무세척(20kg),01,중품,05,20kg,2022-06-07,"35,000"
5512,당근,232,세척(수입)(10kg),10,중품,05,10kg,2022-06-07,"12,000"
5513,열무,233,열무(4kg),00,상품,04,4kg,2022-06-07,"8,250"
5514,열무,233,열무(4kg),00,중품,05,4kg,2022-06-07,"7,250"
5515,건고추,241,화건(30kg),00,상품,04,30kg,2022-06-07,"600,000"
5516,건고추,241,화건(30kg),00,중품,05,30kg,2022-06-07,"550,000"
5517,건고추,241,양건(30kg),02,상품,04,30kg,2022-06-07,"750,000"
5518,건고추,241,양건(30kg),02,중품,05,30kg,2022-06-07,"700,000"
5519,풋고추,242,풋고추(10kg),00,상품,04,10kg,2022-06-07,"68,500"
5520,풋고추,242,풋고추(10kg),00,중품,05,10kg,2022-06-07,"60,500"
5521,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2022-06-07,"32,700"
5522,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2022-06-07,"27,700"
5523,풋고추,242,청양고추(10kg),03,상품,04,10kg,2022-06-07,"64,200"
5524,풋고추,242,청양고추(10kg),03,중품,05,10kg,2022-06-07,"57,700"
5525,풋고추,242,오이맛고추(10kg),04,상품,04,10kg,2022-06-07,"47,700"
5526,풋고추,242,오이맛고추(10kg),04,중품,05,10kg,2022-06-07,"45,200"
5527,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2022-06-07,"89,500"
5528,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2022-06-07,"80,200"
5529,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2022-06-07,"60,000"
5530,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2022-06-07,"55,000"
5531,양파,245,양파(15kg),00,상품,04,15kg,2022-06-07,"20,100"
5532,양파,245,양파(15kg),00,중품,05,15kg,2022-06-07,"19,100"
5533,파,246,대파(1kg),00,상품,04,1kg,2022-06-07,"1,900"
5534,파,246,대파(1kg),00,중품,05,1kg,2022-06-07,"1,500"
5535,파,246,쪽파(1kg),02,상품,04,1kg,2022-06-07,"8,000"
5536,파,246,쪽파(1kg),02,중품,05,1kg,2022-06-07,"7,500"
5537,생강,247,국산(10kg),00,상품,04,10kg,2022-06-07,"33,000"
5538,생강,247,국산(10kg),00,중품,05,10kg,2022-06-07,"23,000"
5539,생강,247,수입(10kg),01,중품,05,10kg,2022-06-07,"45,000"
5540,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2022-06-07,"25,000"
5541,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2022-06-07,"15,000"
5542,깻잎,253,깻잎(2kg),00,상품,04,2kg,2022-06-07,"25,200"
5543,깻잎,253,깻잎(2kg),00,중품,05,2kg,2022-06-07,"21,200"
5544,피망,255,청(10kg),00,상품,04,10kg,2022-06-07,"30,000"
5545,피망,255,청(10kg),00,중품,05,10kg,2022-06-07,"25,000"
5546,파프리카,256,파프리카(5kg),00,상품,04,5kg,2022-06-07,"21,200"
5547,파프리카,256,파프리카(5kg),00,중품,05,5kg,2022-06-07,"18,200"
5548,멜론,257,멜론(8kg),00,상품,04,8kg,2022-06-07,"41,200"
5549,멜론,257,멜론(8kg),00,중품,05,8kg,2022-06-07,"36,200"
5550,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2022-06-07,"170,000"
5551,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2022-06-07,"160,000"
5552,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2022-06-07,"175,000"
5553,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2022-06-07,"165,000"
5554,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2022-06-07,"4,300"
5555,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2022-06-07,"3,800"
5556,배추,211,봄(10kg),01,상품,04,10kg,2022-06-06,-
5557,배추,211,봄(10kg),01,중품,05,10kg,2022-06-06,-
5558,양배추,212,양배추(8kg),00,상품,04,8kg,2022-06-06,-
5559,양배추,212,양배추(8kg),00,중품,05,8kg,2022-06-06,-
5560,시금치,213,시금치(4kg),00,상품,04,4kg,2022-06-06,-
5561,시금치,213,시금치(4kg),00,중품,05,4kg,2022-06-06,-
5562,상추,214,적(4kg),01,상품,04,4kg,2022-06-06,-
5563,상추,214,적(4kg),01,중품,05,4kg,2022-06-06,-
5564,상추,214,청(4kg),02,상품,04,4kg,2022-06-06,-
5565,상추,214,청(4kg),02,중품,05,4kg,2022-06-06,-
5566,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2022-06-06,-
5567,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2022-06-06,-
5568,수박,221,수박(1개),00,상품,04,1개,2022-06-06,-
5569,수박,221,수박(1개),00,중품,05,1개,2022-06-06,-
5570,참외,222,참외(10kg),00,상품,04,10kg,2022-06-06,-
5571,참외,222,참외(10kg),00,중품,05,10kg,2022-06-06,-
5572,오이,223,다다기계통(100개),02,상품,04,100개,2022-06-06,-
5573,오이,223,다다기계통(100개),02,중품,05,100개,2022-06-06,-
5574,오이,223,취청(50개),03,상품,04,50개,2022-06-06,-
5575,오이,223,취청(50개),03,중품,05,50개,2022-06-06,-
5576,호박,224,애호박(20개),01,상품,04,20개,2022-06-06,-
5577,호박,224,애호박(20개),01,중품,05,20개,2022-06-06,-
5578,호박,224,쥬키니(10kg),02,상품,04,10kg,2022-06-06,-
5579,호박,224,쥬키니(10kg),02,중품,05,10kg,2022-06-06,-
5580,토마토,225,토마토(5kg),00,상품,04,5kg,2022-06-06,-
5581,토마토,225,토마토(5kg),00,중품,05,5kg,2022-06-06,-
5582,무,231,월동(20kg),06,상품,04,20kg,2022-06-06,-
5583,무,231,월동(20kg),06,중품,05,20kg,2022-06-06,-
5584,당근,232,무세척(20kg),01,상품,04,20kg,2022-06-06,-
5585,당근,232,무세척(20kg),01,중품,05,20kg,2022-06-06,-
5586,당근,232,세척(수입)(10kg),10,중품,05,10kg,2022-06-06,-
5587,열무,233,열무(4kg),00,상품,04,4kg,2022-06-06,-
5588,열무,233,열무(4kg),00,중품,05,4kg,2022-06-06,-
5589,건고추,241,화건(30kg),00,상품,04,30kg,2022-06-06,-
5590,건고추,241,화건(30kg),00,중품,05,30kg,2022-06-06,-
5591,건고추,241,양건(30kg),02,상품,04,30kg,2022-06-06,-
5592,건고추,241,양건(30kg),02,중품,05,30kg,2022-06-06,-
5593,풋고추,242,풋고추(10kg),00,상품,04,10kg,2022-06-06,-
5594,풋고추,242,풋고추(10kg),00,중품,05,10kg,2022-06-06,-
5595,풋고추,242,꽈리고추(4kg),02,상품,04,4kg,2022-06-06,-
5596,풋고추,242,꽈리고추(4kg),02,중품,05,4kg,2022-06-06,-
5597,풋고추,242,청양고추(10kg),03,상품,04,10kg,2022-06-06,-
5598,풋고추,242,청양고추(10kg),03,중품,05,10kg,2022-06-06,-
5599,풋고추,242,오이맛고추(10kg),04,상품,04,10kg,2022-06-06,-
5600,풋고추,242,오이맛고추(10kg),04,중품,05,10kg,2022-06-06,-
5601,붉은고추,243,붉은고추(10kg),00,상품,04,10kg,2022-06-06,-
5602,붉은고추,243,붉은고추(10kg),00,중품,05,10kg,2022-06-06,-
5603,피마늘,244,난지(대서)(10kg),22,상품,04,10kg,2022-06-06,-
5604,피마늘,244,난지(대서)(10kg),22,중품,05,10kg,2022-06-06,-
5605,양파,245,양파(15kg),00,상품,04,15kg,2022-06-06,-
5606,양파,245,양파(15kg),00,중품,05,15kg,2022-06-06,-
5607,파,246,대파(1kg),00,상품,04,1kg,2022-06-06,-
5608,파,246,대파(1kg),00,중품,05,1kg,2022-06-06,-
5609,파,246,쪽파(1kg),02,상품,04,1kg,2022-06-06,-
5610,파,246,쪽파(1kg),02,중품,05,1kg,2022-06-06,-
5611,생강,247,국산(10kg),00,상품,04,10kg,2022-06-06,-
5612,생강,247,국산(10kg),00,중품,05,10kg,2022-06-06,-
5613,생강,247,수입(10kg),01,중품,05,10kg,2022-06-06,-
5614,미나리,252,미나리(7.5kg),00,상품,04,7.5kg,2022-06-06,-
5615,미나리,252,미나리(7.5kg),00,중품,05,7.5kg,2022-06-06,-
5616,깻잎,253,깻잎(2kg),00,상품,04,2kg,2022-06-06,-
5617,깻잎,253,깻잎(2kg),00,중품,05,2kg,2022-06-06,-
5618,피망,255,청(10kg),00,상품,04,10kg,2022-06-06,-
5619,피망,255,청(10kg),00,중품,05,10kg,2022-06-06,-
5620,파프리카,256,파프리카(5kg),00,상품,04,5kg,2022-06-06,-
5621,파프리카,256,파프리카(5kg),00,중품,05,5kg,2022-06-06,-
5622,멜론,257,멜론(8kg),00,상품,04,8kg,2022-06-06,-
5623,멜론,257,멜론(8kg),00,중품,05,8kg,2022-06-06,-
5624,깐마늘(국산),258,깐마늘(대서)(20kg),03,상품,04,20kg,2022-06-06,-
5625,깐마늘(국산),258,깐마늘(대서)(20kg),03,중품,05,20kg,2022-06-06,-
5626,깐마늘(국산),258,깐마늘(남도)(20kg),05,상품,04,20kg,2022-06-06,-
5627,깐마늘(국산),258,깐마늘(남도)(20kg),05,중품,05,20kg,2022-06-06,-
5628,방울토마토,422,대추방울토마토(1kg),02,상품,04,1kg,2022-06-06,-
5629,방울토마토,422,대추방울토마토(1kg),02,중품,05,1kg,2022-06-06,-
5630,배추,211,봄(10kg),01,상품,04,10kg,2022-06-04,-
5631,배추,211,봄(10kg),01,중품,05,10kg,2022-06-04,-
5632,양배추,212,양배추(8kg),00,상품,04,8kg,2022-06-04,-
5633,양배추,212,양배추(8kg),00,중품,05,8kg,2022-06-04,-
5634,시금치,213,시금치(4kg),00,상품,04,4kg,2022-06-04,-
5635,시금치,213,시금치(4kg),00,중품,05,4kg,2022-06-04,-
5636,상추,214,적(4kg),01,상품,04,4kg,2022-06-04,-
5637,상추,214,적(4kg),01,중품,05,4kg,2022-06-04,-
5638,상추,214,청(4kg),02,상품,04,4kg,2022-06-04,-
5639,상추,214,청(4kg),02,중품,05,4kg,2022-06-04,-
5640,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,2022-06-04,-
5641,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,2022-06-04,-
5642,수박,221,수박(1개),00,상품,04,1개,2022-06-04,-
5643,수박,221,수박(1개),00,중품,05,1개,2022-06-04,-
5644,참외,222,참외(10kg),00,상품,04,10kg,2022-06-04,-
5645,참외,222,참외(10kg),00,중품,05,10kg,2022-06-04,-
5646,오이,223,다다기계통(100개),02,상품,04,100개,2022-06-04,-
5647,오이,223,다다기계통(100개),02,중품,05,100개,2022-06-04,-
5648,오이,223,취청(50개),03,상품,04,50개,2022-06-04,-
5649,오이,223,취청(50개),03,중품,05,50개,2022-06-04,-
5650,호박,224,애호박(20개),01,상품,04,20개,2022-06-04,-
5651,호박,224,애호박(20개),01,중품,05,20개,2022-06-04,-
5652,호박,224,쥬키니(10kg),02,상품,04,10kg,2022-06-04,-
5653,호박,224,쥬키니(10kg),02,중품,05,10kg,2022-06-04,-
5654,토마토,225,토마토(5kg),00,상품,04,5kg,2022-06-04,-
5655,토마토,225,토마토(5kg),00,중품,05,5kg,2022-06-04,-
5656,무,231,봄(20kg),01,상품,04,20kg,2022-06-04,-
5657,무,231,봄(20kg),01,중품,05,20kg,2022-06-04,-
5658,무,231,월동(20kg),06,상품,04,20kg,2022-06-04,-
5659,무,231,월동(20kg),06,중품,05,20kg,2022-06-04,-
5660,당근,232,무세척(20kg),01,상품,04,20kg,2022-06-04,-
